Unique Key,Created Date,Closed Date,duration,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
65252417,6/13/2025 13:57:16,6/13/2025 13:57:16,0:00:00,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10462,2125 HOLLAND AVENUE,HOLLAND AVENUE,,,,,ADDRESS,BRONX,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-06-13,11 BRONX,2042880045,BRONX,1021380,250385,UNKNOWN,Unspecified,BRONX,,,,,,,,40.85384583,-73.86578265,"(40.85384582604438, -73.86578265420283)"
65261341,6/13/2025 13:56:53,6/13/2025 13:56:53,0:00:00,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10467,715 EAST  214 STREET,EAST  214 STREET,,,,,ADDRESS,BRONX,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-06-13,12 BRONX,2046620023,BRONX,1021794,259778,UNKNOWN,Unspecified,BRONX,,,,,,,,40.87962497,-73.86423351,"(40.87962497383306, -73.8642335066401)"
65256251,6/13/2025 13:53:52,6/13/2025 13:53:52,0:00:00,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,11693,8000 SHORE FRONT PARKWAY,SHORE FRONT PARKWAY,,,,,ADDRESS,FAR ROCKAWAY,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-06-13,14 QUEENS,4161290001,QUEENS,1038280,152978,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.58640073,-73.8054747,"(40.5864007344479, -73.80547469920867)"
65261336,6/13/2025 13:35:29,6/13/2025 13:35:29,0:00:00,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,11375,102-50 62 ROAD,62 ROAD,,,,,ADDRESS,FOREST HILLS,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-06-13,06 QUEENS,4021220028,QUEENS,1024315,207122,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.73508795,-73.85543135,"(40.73508795272568, -73.85543134632108)"
65256255,6/13/2025 13:32:28,6/13/2025 13:32:28,0:00:00,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10031,603 WEST  140 STREET,WEST  140 STREET,,,,,ADDRESS,NEW YORK,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-06-13,09 MANHATTAN,1020880027,MANHATTAN,997206,239286,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.82345087,-73.95318812,"(40.82345086862661, -73.95318812162448)"
65260047,6/13/2025 13:26:11,6/13/2025 13:26:11,0:00:00,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,11206,61 MELROSE STREET,MELROSE STREET,,,,,ADDRESS,BROOKLYN,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-06-13,04 BROOKLYN,3031517502,BROOKLYN,1002447,193934,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.69896209,-73.93437441,"(40.6989620915074, -73.93437440829294)"
65258709,6/13/2025 13:23:10,6/13/2025 13:23:10,0:00:00,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,11239,911 ERSKINE STREET,ERSKINE STREET,,,,,ADDRESS,BROOKLYN,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-06-13,05 BROOKLYN,3045867501,BROOKLYN,1020986,177717,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.6543926,-73.8676039,"(40.65439259722043, -73.86760390041471)"
65253729,6/13/2025 13:11:09,6/13/2025 13:11:09,0:00:00,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10002,153 NORFOLK STREET,NORFOLK STREET,,,,,ADDRESS,NEW YORK,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-06-13,03 MANHATTAN,1003540020,MANHATTAN,988038,201747,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.72042482,-73.98633457,"(40.720424822036875, -73.98633457307703)"
65261331,6/13/2025 13:02:06,6/13/2025 13:02:06,0:00:00,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,10452,1401 JESUP AVENUE,JESUP AVENUE,,,,,ADDRESS,BRONX,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-06-13,04 BRONX,2028720036,BRONX,1006181,245781,UNKNOWN,Unspecified,BRONX,,,,,,,,40.84126004,-73.92073894,"(40.8412600444931, -73.92073894480015)"
65255022,6/13/2025 12:22:01,6/13/2025 12:22:01,0:00:00,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,10456,800 ST ANN'S AVENUE,ST ANN'S AVENUE,,,,,ADDRESS,BRONX,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-06-13,01 BRONX,2026187501,BRONX,1009154,238354,UNKNOWN,Unspecified,BRONX,,,,,,,,40.82086719,-73.91002177,"(40.82086718786551, -73.91002177327304)"
65261332,6/13/2025 12:06:30,6/13/2025 12:06:30,0:00:00,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,10453,2195 MORRIS AVENUE,MORRIS AVENUE,,,,,ADDRESS,BRONX,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-06-13,05 BRONX,2031810034,BRONX,1011046,251234,UNKNOWN,Unspecified,BRONX,,,,,,,,40.85621349,-73.90313452,"(40.85621348781439, -73.90313451781053)"
65255027,6/13/2025 12:06:30,6/13/2025 12:06:30,0:00:00,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10032,559 WEST  156 STREET,WEST  156 STREET,,,,,ADDRESS,NEW YORK,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-06-13,12 MANHATTAN,1021150001,MANHATTAN,999564,242825,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.83316064,-73.94466025,"(40.83316063713672, -73.94466025478772)"
65258710,6/13/2025 11:48:06,6/13/2025 11:48:06,0:00:00,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,10451,721 WALTON AVENUE,WALTON AVENUE,,,,,ADDRESS,BRONX,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-06-13,04 BRONX,2024730048,BRONX,1004697,239444,UNKNOWN,Unspecified,BRONX,,,,,,,,40.82387037,-73.9261216,"(40.823870369614994, -73.92612159777369)"
65256257,6/13/2025 11:48:00,6/13/2025 11:48:00,0:00:00,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10075,1510 YORK AVENUE,YORK AVENUE,,,,,ADDRESS,NEW YORK,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-06-13,08 MANHATTAN,1015760049,MANHATTAN,998098,220529,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.77196666,-73.95000388,"(40.77196666334008, -73.95000387961285)"
65253724,6/13/2025 11:32:40,6/13/2025 11:32:40,0:00:00,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,10025,808 COLUMBUS AVENUE,COLUMBUS AVENUE,,,,,ADDRESS,NEW YORK,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-06-13,07 MANHATTAN,1018527501,MANHATTAN,993584,228761,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.79456723,-73.96628956,"(40.79456723168033, -73.96628955798938)"
65253727,6/13/2025 11:29:39,6/13/2025 11:29:39,0:00:00,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10452,80 WEST  170 STREET,WEST  170 STREET,,,,,ADDRESS,BRONX,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-06-13,04 BRONX,2025060121,BRONX,1005789,245446,UNKNOWN,Unspecified,BRONX,,,,,,,,40.84034153,-73.92215675,"(40.84034153234989, -73.92215675123643)"
65261343,6/13/2025 11:26:39,6/13/2025 11:26:39,0:00:00,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10037,53 EAST  131 STREET,EAST  131 STREET,,,,,ADDRESS,NEW YORK,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-06-13,11 MANHATTAN,1017560030,MANHATTAN,1001583,234144,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.80933002,-73.93738668,"(40.8093300190546, -73.93738668006867)"
65258717,6/13/2025 11:23:39,6/13/2025 11:23:39,0:00:00,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,11354,142-24 38 AVENUE,38 AVENUE,,,,,ADDRESS,FLUSHING,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-06-13,07 QUEENS,4050200017,QUEENS,1032334,216868,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.76179826,-73.82642635,"(40.761798256572824, -73.82642635163941)"
65258711,6/13/2025 11:23:39,6/13/2025 11:23:39,0:00:00,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10461,1055 ESPLANADE AVENUE,ESPLANADE AVENUE,,,,,ADDRESS,BRONX,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-06-13,11 BRONX,2043290012,BRONX,1023297,251066,UNKNOWN,Unspecified,BRONX,,,,,,,,40.8557067,-73.85884914,"(40.85570669559151, -73.8588491368562)"
65253730,6/13/2025 11:23:37,6/13/2025 11:23:37,0:00:00,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10027,439 WEST  125 STREET,WEST  125 STREET,,,,,ADDRESS,NEW YORK,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-06-13,09 MANHATTAN,1019660049,MANHATTAN,996592,235262,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.812407,-73.95541399,"(40.81240700006662, -73.95541399125658)"
65257515,6/13/2025 11:14:36,6/13/2025 11:14:36,0:00:00,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10026,205 WEST  119 STREET,WEST  119 STREET,,,,,ADDRESS,NEW YORK,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-06-13,10 MANHATTAN,1019250025,MANHATTAN,997703,232669,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.80528831,-73.95140565,"(40.80528831231028, -73.95140565299934)"
65257514,6/13/2025 11:11:35,6/13/2025 11:11:35,0:00:00,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10461,1845 HOBART AVENUE,HOBART AVENUE,,,,,ADDRESS,BRONX,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-06-13,10 BRONX,2041940039,BRONX,1030891,248454,UNKNOWN,Unspecified,BRONX,,,,,,,,40.84850069,-73.83141585,"(40.84850069231833, -73.83141584687485)"
65261333,6/13/2025 10:53:32,6/13/2025 10:53:32,0:00:00,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,10451,228 EAST  135 STREET,EAST  135 STREET,,,,,ADDRESS,BRONX,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-06-13,01 BRONX,2023197501,BRONX,1003558,234346,UNKNOWN,Unspecified,BRONX,,,,,,,,40.80988036,-73.93025166,"(40.80988035738284, -73.93025165854823)"
65253725,6/13/2025 10:53:31,6/13/2025 10:53:31,0:00:00,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,11211,924 METROPOLITAN AVENUE,METROPOLITAN AVENUE,,,,,ADDRESS,BROOKLYN,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-06-13,01 BROOKLYN,3029170007,BROOKLYN,1001388,199617,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.7145627,-73.93817912,"(40.714562695242925, -73.9381791163171)"
65258714,6/13/2025 10:50:31,6/13/2025 10:50:31,0:00:00,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10023,2073 BROADWAY,BROADWAY,,,,,ADDRESS,NEW YORK,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-06-13,07 MANHATTAN,1011637503,MANHATTAN,989205,222915,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.77852506,-73.98210896,"(40.77852506493409, -73.98210895694908)"
65258715,6/13/2025 10:47:01,6/13/2025 10:47:01,0:00:00,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10016,344 EAST   28 STREET,EAST   28 STREET,,,,,ADDRESS,NEW YORK,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-06-13,06 MANHATTAN,1009330025,MANHATTAN,990637,208987,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.74029535,-73.97695166,"(40.740295354643706, -73.97695165980414)"
65253732,6/13/2025 10:31:32,6/13/2025 10:31:32,0:00:00,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,11372,89-07 34 AVENUE,34 AVENUE,,,,,ADDRESS,JACKSON HEIGHTS,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-06-13,03 QUEENS,4014370032,QUEENS,1017953,214164,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.75444299,-73.87835237,"(40.754442992557145, -73.87835236707805)"
65255023,6/13/2025 10:19:08,6/13/2025 10:19:08,0:00:00,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,10036,255 WEST   43 STREET,WEST   43 STREET,,,,,ADDRESS,NEW YORK,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-06-13,05 MANHATTAN,1010150001,MANHATTAN,987582,215203,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.75735839,-73.98797295,"(40.7573583875063, -73.9879729542043)"
65261344,6/13/2025 10:00:41,6/13/2025 10:00:41,0:00:00,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10023,243 WEST   63 STREET,WEST   63 STREET,,,,,ADDRESS,NEW YORK,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-06-13,07 MANHATTAN,1011540158,MANHATTAN,987555,221224,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.77388449,-73.98806745,"(40.77388448555534, -73.98806745175483)"
65252412,6/13/2025 9:57:40,6/13/2025 9:57:40,0:00:00,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,11226,650 OCEAN AVENUE,OCEAN AVENUE,,,,,ADDRESS,BROOKLYN,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-06-13,14 BROOKLYN,3051230005,BROOKLYN,995238,174936,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.64682874,-73.96040388,"(40.646828740026976, -73.9604038839779)"
65252414,6/13/2025 9:57:40,6/13/2025 9:57:40,0:00:00,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,11210,2064 NOSTRAND AVENUE,NOSTRAND AVENUE,,,,,ADDRESS,BROOKLYN,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-06-13,14 BROOKLYN,3052520056,BROOKLYN,998708,170683,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.63515018,-73.94790858,"(40.63515018364536, -73.94790858452667)"
65255024,6/13/2025 9:54:29,6/13/2025 9:54:29,0:00:00,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10002,197 BOWERY,BOWERY,,,,,ADDRESS,NEW YORK,,,Closed,,The Department of Buildings investigated this complaint and issued an Office of Administrative Trials and Hearings (OATH) summons.,2025-06-13,03 MANHATTAN,1004250008,MANHATTAN,985990,201991,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.72109518,-73.99372279,"(40.72109518306662, -73.99372278723904)"
65253731,6/13/2025 9:26:35,6/13/2025 9:26:35,0:00:00,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10013,47 MERCER STREET,MERCER STREET,,,,,ADDRESS,NEW YORK,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-06-13,02 MANHATTAN,1004747503,MANHATTAN,983935,202187,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.72163332,-74.0011364,"(40.721633321266616, -74.0011364011403)"
65256250,6/13/2025 8:27:33,6/13/2025 8:27:33,0:00:00,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,11208,790 ELDERT LANE,ELDERT LANE,,,,,ADDRESS,BROOKLYN,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-06-13,05 BROOKLYN,3042710001,BROOKLYN,1022225,183607,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.6705541,-73.86310539,"(40.67055409879978, -73.8631053928292)"
65261345,6/13/2025 2:24:46,6/13/2025 2:24:46,0:00:00,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10027,503 WEST  133 STREET,WEST  133 STREET,,,,,ADDRESS,NEW YORK,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-06-13,09 MANHATTAN,1019870024,MANHATTAN,997055,237240,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.8178354,-73.95373761,"(40.81783539703247, -73.95373761025542)"
65260051,6/12/2025 23:38:00,6/12/2025 23:38:00,0:00:00,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10463,2907 KINGSBRIDGE TERRACE,KINGSBRIDGE TERRACE,,,,,ADDRESS,BRONX,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-06-12,08 BRONX,2032560144,BRONX,1011211,257948,UNKNOWN,Unspecified,BRONX,,,,,,,,40.87464087,-73.90251104,"(40.87464086738497, -73.90251104468575)"
65256254,6/12/2025 23:13:56,6/12/2025 23:13:56,0:00:00,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10452,1001 WOODYCREST AVENUE,WOODYCREST AVENUE,,,,,ADDRESS,BRONX,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-06-12,04 BRONX,2025120045,BRONX,1004203,242690,UNKNOWN,Unspecified,BRONX,,,,,,,,40.83278084,-73.92789685,"(40.832780838847206, -73.92789684704749)"
65261334,6/12/2025 23:08:14,6/12/2025 23:08:14,0:00:00,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,10451,228 EAST  135 STREET,EAST  135 STREET,,,,,ADDRESS,BRONX,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-06-12,01 BRONX,2023197501,BRONX,1003558,234346,UNKNOWN,Unspecified,BRONX,,,,,,,,40.80988036,-73.93025166,"(40.80988035738284, -73.93025165854823)"
65257516,6/12/2025 22:16:45,6/12/2025 22:16:45,0:00:00,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,11435,142-02 84 DRIVE,84 DRIVE,,,,,ADDRESS,JAMAICA,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-06-12,08 QUEENS,4097120161,QUEENS,1035571,198359,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.71097754,-73.81488266,"(40.71097754145741, -73.81488265701564)"
65252415,6/12/2025 21:52:43,6/12/2025 21:52:43,0:00:00,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,11235,3232 SHORE PARKWAY,SHORE PARKWAY,,,,,ADDRESS,BROOKLYN,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-06-12,15 BROOKLYN,3087650019,BROOKLYN,996399,152362,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.58486628,-73.95626075,"(40.58486627676468, -73.95626074893555)"
